Total_Income,Total_Food_Expenditure,Restaurant_and_hotels_Expenditure,Alcoholic_Beverages_and_Tobacco_Expenditure,Clothing_Footwear_and_Other_Wear_Expenditure,House_Rent__Water_and_Electricity_Expenditure,Medical_Care_Expenditure,Transportation_Expenditure,Communication_Expenditure,Education_Expenditure,Miscellaneous_Goods_and_Services_Expenditure,Total_Expenses,Savings
175000.0,138457.0,28168.0,0.0,2700.0,51600.0,239.0,14256.0,3900.0,3565.0,11868.0,254753.0,-79753.0
251700.0,223105.0,63330.0,9994.0,2045.0,51942.0,4948.0,2688.0,1560.0,3600.0,6786.0,369998.0,-118298.0
226700.0,189144.0,89780.0,840.0,1450.0,61020.0,1186.0,3762.0,3720.0,19710.0,7956.0,378568.0,-151868.0
338536.0,287321.0,69050.0,0.0,6869.0,55986.0,3143.0,16146.0,8010.0,1700.0,24000.0,472225.0,-133689.0
350100.0,257752.0,43810.0,8866.0,1950.0,109680.0,220.0,19602.0,4560.0,0.0,21570.0,468010.0,-117910.0
649326.0,460150.0,119595.0,12660.0,7075.0,104700.0,28638.0,35844.0,9000.0,2750.0,42690.0,823102.0,-173776.0
449552.0,314671.0,82650.0,17865.0,6830.0,114438.0,72.0,20004.0,13800.0,6550.0,30552.0,607432.0,-157880.0
202950.0,132868.0,34280.0,1115.0,3560.0,47682.0,498.0,9702.0,2928.0,19960.0,5802.0,258395.0,-55445.0
1304538.0,269703.0,95860.0,23991.0,18680.0,314640.0,8910.0,16782.0,12000.0,0.0,34938.0,795504.0,509034.0
1213143.0,388711.0,115550.0,5263.0,39890.0,287220.0,58993.0,36000.0,36210.0,273000.0,44328.0,1285165.0,-72022.0
380515.0,221923.0,83750.0,150.0,12030.0,98826.0,13626.0,8964.0,13200.0,1750.0,31170.0,485389.0,-104874.0
1166693.0,216990.0,54280.0,746.0,18430.0,298920.0,15578.0,22344.0,30828.0,1400.0,27072.0,686588.0,480105.0
435480.0,212950.0,50800.0,10572.0,7835.0,254040.0,3727.0,19800.0,9000.0,41650.0,36474.0,646848.0,-211368.0
356000.0,97779.0,82130.0,29780.0,22150.0,54000.0,2390.0,6642.0,8388.0,0.0,17880.0,321139.0,34861.0
902276.0,261521.0,47920.0,1356.0,16650.0,313476.0,4361.0,30342.0,20010.0,300.0,26838.0,722774.0,179502.0
783660.0,200777.0,60900.0,0.0,13090.0,331560.0,35880.0,10728.0,14988.0,0.0,20292.0,688215.0,95445.0
551582.0,160439.0,46250.0,8631.0,19510.0,257280.0,5004.0,20130.0,8388.0,0.0,37518.0,563150.0,-11568.0
400000.0,286879.0,57660.0,9050.0,3840.0,147000.0,1179.0,15372.0,16452.0,42390.0,34326.0,614148.0,-214148.0
304048.0,146326.0,55030.0,2263.0,6985.0,112950.0,2280.0,17910.0,3720.0,11680.0,15780.0,374924.0,-70876.0
605036.0,252451.0,51020.0,0.0,8704.0,357840.0,1441.0,26580.0,11274.0,3620.0,21498.0,734428.0,-129392.0
494036.0,145587.0,35340.0,14480.0,11165.0,191202.0,38470.0,20736.0,11274.0,0.0,16932.0,485186.0,8850.0
80880.0,33131.0,20260.0,0.0,2784.0,48864.0,395.0,0.0,0.0,0.0,612.0,106046.0,-25166.0
190300.0,180876.0,18500.0,1460.0,3780.0,81600.0,1982.0,9048.0,2256.0,6800.0,7044.0,313346.0,-123046.0
113400.0,91632.0,9870.0,3955.0,1675.0,64416.0,178.0,10590.0,1614.0,50.0,3720.0,187700.0,-74300.0
528249.0,208443.0,25570.0,9016.0,4560.0,96078.0,6380.0,23502.0,5982.0,0.0,14988.0,394519.0,133730.0
3767627.0,556988.0,182150.0,66730.0,69916.0,293328.0,32976.0,81762.0,48006.0,0.0,73152.0,1405008.0,2362619.0
768598.0,359023.0,152250.0,2084.0,17000.0,173598.0,2130.0,46416.0,29382.0,0.0,39300.0,821183.0,-52585.0
1000362.0,352127.0,70110.0,19927.0,17316.0,210558.0,261.0,46104.0,21570.0,20000.0,25092.0,783065.0,217297.0
653312.0,499977.0,84900.0,12476.0,42750.0,161796.0,5466.0,86676.0,43992.0,48655.0,40524.0,1027212.0,-373900.0
763754.0,326598.0,87950.0,8061.0,47719.0,152256.0,4360.0,70326.0,26712.0,3800.0,70092.0,797874.0,-34120.0
598086.0,130931.0,0.0,0.0,16400.0,179478.0,67140.0,7182.0,10800.0,0.0,7908.0,419839.0,178247.0
144471.0,42120.0,100.0,0.0,3700.0,135330.0,48484.0,3720.0,2994.0,0.0,1176.0,237624.0,-93153.0
405762.0,237695.0,34850.0,6008.0,11000.0,142350.0,23292.0,12978.0,8808.0,0.0,15072.0,492053.0,-86291.0
5298337.0,747570.0,66250.0,2496.0,51128.0,985680.0,83558.0,119034.0,90738.0,21300.0,70836.0,2238590.0,3059747.0
241500.0,23185.0,9100.0,1245.0,950.0,38400.0,52.0,0.0,144.0,0.0,2364.0,75440.0,166060.0
157820.0,87583.0,14740.0,0.0,5100.0,87228.0,3882.0,4374.0,2040.0,0.0,7104.0,212051.0,-54231.0
500400.0,196542.0,8400.0,0.0,13898.0,141000.0,29837.0,37416.0,16074.0,46300.0,11916.0,501383.0,-983.0
842688.0,298441.0,33110.0,5973.0,16460.0,166680.0,2450.0,47130.0,4260.0,0.0,29166.0,603670.0,239018.0
564435.0,214479.0,58090.0,1050.0,6120.0,104940.0,4932.0,40236.0,2334.0,12920.0,31650.0,476751.0,87684.0
604169.0,230814.0,20150.0,4344.0,4500.0,247470.0,15109.0,36462.0,4848.0,300.0,20268.0,584265.0,19904.0
1126920.0,412755.0,95750.0,2529.0,21292.0,315630.0,56948.0,79224.0,36954.0,134900.0,22800.0,1178782.0,-51862.0
167430.0,105408.0,14610.0,2362.0,900.0,59646.0,14.0,60.0,0.0,0.0,2634.0,185634.0,-18204.0
361864.0,114895.0,64430.0,0.0,2800.0,85398.0,4692.0,25398.0,3480.0,4280.0,26142.0,331515.0,30349.0
955244.0,134007.0,41650.0,1086.0,11699.0,120048.0,2387.0,30168.0,3960.0,36650.0,10146.0,391801.0,563443.0
386767.0,112153.0,37190.0,0.0,2310.0,53496.0,1592.0,5796.0,300.0,325.0,8538.0,221700.0,165067.0
217843.0,154473.0,44685.0,2400.0,3330.0,82920.0,2498.0,25290.0,11976.0,150.0,14496.0,342218.0,-124375.0
282766.0,124046.0,32970.0,4214.0,2030.0,53676.0,238.0,384.0,2850.0,360.0,8484.0,229252.0,53514.0
628519.0,153736.0,30150.0,0.0,10738.0,98220.0,2938.0,27018.0,3516.0,610.0,19818.0,346744.0,281775.0
197128.0,80870.0,30750.0,5430.0,1200.0,58644.0,442.0,7632.0,960.0,60.0,5142.0,191130.0,5998.0
212760.0,88027.0,27395.0,4344.0,420.0,50166.0,0.0,1734.0,2106.0,0.0,9828.0,184020.0,28740.0
1163190.0,176517.0,9000.0,1688.0,3550.0,248298.0,111096.0,49800.0,36396.0,0.0,12276.0,648621.0,514569.0
325753.0,171291.0,43100.0,12670.0,11520.0,89700.0,5904.0,17958.0,2064.0,1875.0,50238.0,406320.0,-80567.0
287914.0,252447.0,27830.0,5249.0,6569.0,120216.0,18980.0,33162.0,2580.0,1480.0,13866.0,482379.0,-194465.0
592306.0,363381.0,57630.0,0.0,33248.0,119436.0,7031.0,45858.0,26664.0,0.0,75942.0,729190.0,-136884.0
398310.0,234537.0,11450.0,0.0,4700.0,46716.0,1925.0,3036.0,2904.0,1090.0,20010.0,326368.0,71942.0
626357.0,368709.0,53325.0,13180.0,4977.0,155394.0,2264.0,20154.0,3984.0,2281.0,20004.0,644272.0,-17915.0
221318.0,95734.0,7000.0,0.0,5000.0,193806.0,18642.0,300.0,4440.0,0.0,4830.0,329752.0,-108434.0
657689.0,345635.0,89820.0,15630.0,12614.0,93456.0,2082.0,35754.0,4932.0,42764.0,36846.0,679533.0,-21844.0
349949.0,114299.0,54140.0,0.0,8200.0,131226.0,10340.0,16182.0,13602.0,0.0,14274.0,362263.0,-12314.0
398778.0,378100.0,4550.0,0.0,2510.0,103164.0,2360.0,19284.0,3600.0,18520.0,19674.0,551762.0,-152984.0
1090566.0,303529.0,89390.0,0.0,1958.0,530934.0,34202.0,60312.0,22140.0,0.0,22128.0,1064593.0,25973.0
172492.0,177896.0,16884.0,0.0,810.0,68952.0,50.0,11754.0,1272.0,700.0,5976.0,284294.0,-111802.0
475950.0,184881.0,44300.0,7240.0,34870.0,84732.0,3180.0,39480.0,42060.0,0.0,25734.0,466477.0,9473.0
843267.0,176193.0,36500.0,11869.0,8927.0,169146.0,7562.0,36084.0,20994.0,400.0,21510.0,489185.0,354082.0
645358.0,231113.0,52950.0,5430.0,11860.0,197520.0,3430.0,20496.0,13392.0,62000.0,29598.0,627789.0,17569.0
179565.0,56767.0,4420.0,0.0,2995.0,104586.0,1350.0,780.0,16896.0,0.0,9216.0,197010.0,-17445.0
590108.0,107263.0,33710.0,11945.0,7656.0,110970.0,4188.0,16692.0,2886.0,0.0,12330.0,307640.0,282468.0
281371.0,209952.0,23320.0,9734.0,2910.0,103674.0,1081.0,10950.0,8262.0,1170.0,8016.0,379069.0,-97698.0
806310.0,237307.0,42650.0,0.0,9640.0,402582.0,4175.0,44124.0,25602.0,64800.0,48720.0,879600.0,-73290.0
2080584.0,337876.0,110523.0,21496.0,36908.0,1039614.0,7576.0,140418.0,42390.0,0.0,69222.0,1806023.0,274561.0
1276168.0,284671.0,30250.0,14986.0,18974.0,254190.0,25059.0,60156.0,30492.0,12500.0,28392.0,759670.0,516498.0
353700.0,138747.0,8050.0,192.0,5490.0,167040.0,3556.0,6354.0,1878.0,37550.0,18834.0,387691.0,-33991.0
1231556.0,427452.0,57550.0,21875.0,18360.0,493380.0,35388.0,37692.0,23400.0,0.0,22236.0,1137333.0,94223.0
701540.0,150483.0,41760.0,19910.0,800.0,252450.0,656.0,16926.0,21138.0,30000.0,6036.0,540159.0,161381.0
341676.0,118158.0,22180.0,1300.0,970.0,113514.0,6366.0,1500.0,1560.0,1860.0,5862.0,273270.0,68406.0
627754.0,265342.0,34125.0,10655.0,8877.0,232662.0,1307.0,8898.0,23592.0,28540.0,15912.0,629910.0,-2156.0
1390892.0,330205.0,211120.0,13572.0,1000.0,194976.0,1800.0,22566.0,4140.0,0.0,31182.0,810561.0,580331.0
1573172.0,267943.0,40240.0,4160.0,3303.0,122526.0,0.0,26292.0,4824.0,0.0,12930.0,482218.0,1090954.0
395448.0,288177.0,65580.0,12489.0,810.0,71712.0,785.0,29442.0,4500.0,100.0,14898.0,488493.0,-93045.0
362222.0,336022.0,25800.0,4344.0,4580.0,105120.0,1260.0,32484.0,2160.0,5500.0,12906.0,530176.0,-167954.0
418572.0,356133.0,36400.0,5192.0,11000.0,148680.0,770.0,28194.0,22086.0,24300.0,24048.0,656803.0,-238231.0
282550.0,175037.0,19074.0,0.0,3750.0,64800.0,25715.0,7422.0,1860.0,0.0,23760.0,321418.0,-38868.0
263260.0,152107.0,30000.0,7428.0,3150.0,72360.0,70.0,24522.0,6120.0,15300.0,20142.0,331199.0,-67939.0
170835.0,162513.0,9770.0,0.0,950.0,80070.0,0.0,14082.0,1320.0,0.0,13530.0,282235.0,-111400.0
211137.0,227602.0,7420.0,870.0,3265.0,76320.0,34153.0,4374.0,1980.0,710.0,19500.0,376194.0,-165057.0
282300.0,180279.0,27700.0,1924.0,1500.0,75120.0,1320.0,8388.0,4080.0,0.0,12012.0,312323.0,-30023.0
405972.0,144291.0,7627.0,0.0,1240.0,63480.0,2918.0,4242.0,1320.0,0.0,6126.0,231244.0,174728.0
326086.0,273173.0,10470.0,13362.0,2430.0,117840.0,7232.0,20688.0,18954.0,11110.0,19872.0,495131.0,-169045.0
220870.0,82688.0,15600.0,0.0,2784.0,75798.0,1150.0,1716.0,1560.0,0.0,6972.0,188268.0,32602.0
155800.0,155517.0,14205.0,2172.0,780.0,71022.0,446.0,3990.0,1560.0,19200.0,10224.0,279116.0,-123316.0
995475.0,373515.0,104260.0,0.0,15400.0,147450.0,5360.0,50376.0,32670.0,0.0,140448.0,869479.0,125996.0
143369.0,115958.0,26985.0,0.0,1780.0,71148.0,18080.0,13146.0,1560.0,12300.0,5520.0,266477.0,-123108.0
704672.0,329766.0,71820.0,5106.0,4160.0,64098.0,26434.0,49044.0,10920.0,100.0,27636.0,589084.0,115588.0
318952.0,336394.0,57230.0,900.0,13405.0,92868.0,7373.0,27738.0,6504.0,4360.0,32268.0,579040.0,-260088.0
395732.0,279708.0,52230.0,1690.0,2380.0,118020.0,450.0,45678.0,10140.0,7800.0,36990.0,555086.0,-159354.0
581064.0,214657.0,25440.0,0.0,3600.0,78660.0,176.0,5778.0,13800.0,9800.0,19866.0,371777.0,209287.0
495070.0,181662.0,15160.0,0.0,1000.0,122904.0,4340.0,9978.0,3336.0,4304.0,13428.0,356112.0,138958.0
190500.0,172619.0,37890.0,5960.0,1400.0,45492.0,42.0,14586.0,1404.0,160.0,5646.0,285199.0,-94699.0
113304.0,44119.0,16099.0,0.0,905.0,28776.0,20.0,8334.0,2340.0,0.0,4278.0,104871.0,8433.0
436060.0,193344.0,21270.0,6516.0,9180.0,100398.0,7100.0,5022.0,15132.0,27318.0,7320.0,392600.0,43460.0
388834.0,254192.0,32180.0,10446.0,5060.0,46680.0,1190.0,31848.0,6762.0,0.0,11196.0,399554.0,-10720.0
236640.0,93364.0,15110.0,0.0,1875.0,178440.0,5642.0,12090.0,288.0,0.0,3288.0,310097.0,-73457.0
1592516.0,337663.0,183150.0,4108.0,1750.0,57696.0,0.0,2076.0,4368.0,40.0,5064.0,595915.0,996601.0
192768.0,165318.0,9640.0,15417.0,385.0,66660.0,100.0,7830.0,420.0,235.0,8088.0,274093.0,-81325.0
465038.0,115357.0,7960.0,118.0,2784.0,98598.0,1762.0,16866.0,4764.0,0.0,5406.0,253615.0,211423.0
180072.0,95122.0,37090.0,2715.0,1185.0,52680.0,0.0,22290.0,2862.0,0.0,7242.0,221186.0,-41114.0
289404.0,196398.0,42320.0,7240.0,1100.0,57732.0,82.0,7638.0,1218.0,0.0,2706.0,316434.0,-27030.0
483900.0,133299.0,28605.0,5494.0,655.0,128820.0,1550.0,15786.0,2340.0,150.0,5250.0,321949.0,161951.0
175595.0,75235.0,6000.0,1448.0,580.0,70830.0,107000.0,120.0,2082.0,0.0,1602.0,264897.0,-89302.0
450236.0,266967.0,84010.0,0.0,5710.0,114816.0,14594.0,50256.0,8340.0,6900.0,26910.0,578503.0,-128267.0
124088.0,96423.0,5320.0,3120.0,1195.0,85098.0,973.0,8538.0,2076.0,410.0,3486.0,206639.0,-82551.0
140300.0,125488.0,15043.0,0.0,400.0,48426.0,3112.0,9498.0,1458.0,1330.0,4776.0,209531.0,-69231.0
1521340.0,187669.0,42900.0,0.0,2784.0,471450.0,33698.0,57096.0,45090.0,0.0,24810.0,865497.0,655843.0
364904.0,395928.0,65540.0,9981.0,3700.0,109752.0,1532.0,48810.0,7800.0,7750.0,24840.0,675633.0,-310729.0
173720.0,149367.0,1800.0,6509.0,2185.0,53850.0,9852.0,2388.0,858.0,0.0,9498.0,236307.0,-62587.0
202178.0,249445.0,11360.0,1086.0,5700.0,56166.0,7588.0,21198.0,3120.0,0.0,15048.0,370711.0,-168533.0
231767.0,251745.0,34070.0,3534.0,4100.0,47250.0,866.0,10728.0,2280.0,5000.0,8970.0,368543.0,-136776.0
302561.0,356665.0,40650.0,2769.0,6630.0,54798.0,2193.0,13674.0,3600.0,0.0,28932.0,509911.0,-207350.0
386034.0,270270.0,41690.0,450.0,8210.0,58488.0,7240.0,21678.0,7200.0,1290.0,21516.0,438032.0,-51998.0
364078.0,251731.0,6140.0,0.0,4950.0,231120.0,10576.0,3054.0,960.0,50.0,9408.0,517989.0,-153911.0
521698.0,318280.0,30400.0,0.0,8850.0,97002.0,1472.0,12150.0,13200.0,33.0,27444.0,508831.0,12867.0
325708.0,149432.0,14600.0,0.0,440.0,111762.0,736.0,1728.0,0.0,0.0,3462.0,282160.0,43548.0
85200.0,216850.0,10400.0,0.0,2075.0,60804.0,0.0,3492.0,1200.0,100.0,4044.0,298965.0,-213765.0
148099.0,166093.0,77410.0,2329.0,1685.0,53430.0,400.0,660.0,3000.0,0.0,6336.0,311343.0,-163244.0
275000.0,263700.0,29580.0,0.0,8300.0,55194.0,217.0,16002.0,6000.0,20000.0,11052.0,410045.0,-135045.0
272096.0,169988.0,20760.0,1448.0,1100.0,109458.0,10635.0,4974.0,3000.0,3000.0,5394.0,329757.0,-57661.0
529200.0,272542.0,20470.0,888.0,8500.0,272040.0,5824.0,33492.0,11700.0,79000.0,7968.0,712424.0,-183224.0
300934.0,187466.0,12790.0,2004.0,2800.0,71478.0,2569.0,23364.0,2016.0,10850.0,21330.0,336667.0,-35733.0
290296.0,186949.0,22320.0,3370.0,880.0,106980.0,2000.0,16290.0,2160.0,0.0,11610.0,352559.0,-62263.0
442830.0,251720.0,38318.0,360.0,3755.0,97128.0,1702.0,30696.0,5580.0,23500.0,38604.0,491363.0,-48533.0
357970.0,231512.0,41826.0,5400.0,7050.0,84738.0,3897.0,16734.0,5736.0,0.0,17274.0,414167.0,-56197.0
224570.0,176285.0,3120.0,20170.0,700.0,43380.0,1090.0,10176.0,960.0,5000.0,6216.0,267097.0,-42527.0
376062.0,170236.0,28770.0,4538.0,1880.0,95310.0,23905.0,11418.0,600.0,1450.0,9162.0,347269.0,28793.0
228052.0,167599.0,14150.0,17279.0,2420.0,80760.0,10497.0,17496.0,1320.0,1175.0,13362.0,326058.0,-98006.0
1058654.0,264038.0,32700.0,19962.0,2600.0,293100.0,4600.0,17898.0,9234.0,0.0,31806.0,675938.0,382716.0
2066000.0,277634.0,28100.0,4448.0,42300.0,212736.0,202910.0,137838.0,63600.0,0.0,27636.0,997202.0,1068798.0
266312.0,235750.0,73980.0,12235.0,420.0,75720.0,2896.0,2400.0,3060.0,100.0,15612.0,422173.0,-155861.0
585625.0,313444.0,28100.0,540.0,11784.0,103920.0,3640.0,27840.0,9894.0,15000.0,48174.0,562336.0,23289.0
325523.0,256214.0,29895.0,2340.0,1850.0,40038.0,125350.0,21270.0,5520.0,200.0,21402.0,504079.0,-178556.0
541606.0,201297.0,3300.0,276.0,5600.0,108480.0,27502.0,13416.0,4800.0,0.0,6936.0,371607.0,169999.0
817700.0,276297.0,24310.0,0.0,1150.0,153708.0,609.0,4344.0,4182.0,22050.0,14190.0,500840.0,316860.0
519852.0,227792.0,45020.0,9050.0,3155.0,152028.0,2500.0,81492.0,6240.0,600.0,17718.0,545595.0,-25743.0
511715.0,363065.0,44300.0,4269.0,450.0,276960.0,1398.0,27894.0,10200.0,0.0,18954.0,747490.0,-235775.0
612715.0,328207.0,16388.0,1890.0,2550.0,121800.0,3812.0,4176.0,5520.0,200.0,18594.0,503137.0,109578.0
397762.0,167976.0,13660.0,3528.0,3775.0,133242.0,1000.0,984.0,6498.0,650.0,6438.0,337751.0,60011.0
240560.0,248285.0,4448.0,5361.0,1755.0,70140.0,1112.0,7548.0,1560.0,2450.0,6120.0,348779.0,-108219.0
404254.0,194841.0,14640.0,0.0,3100.0,86754.0,200.0,1248.0,1200.0,0.0,8166.0,310149.0,94105.0
797383.0,341235.0,63800.0,0.0,2784.0,626550.0,138900.0,23070.0,6540.0,1600.0,12522.0,1217001.0,-419618.0
206340.0,219137.0,49168.0,0.0,1160.0,38946.0,62.0,0.0,2598.0,980.0,3444.0,315495.0,-109155.0
314530.0,226034.0,47380.0,1916.0,5940.0,62556.0,1941.0,19122.0,4920.0,50.0,17178.0,387037.0,-72507.0
654968.0,338779.0,67570.0,0.0,900.0,147378.0,48601.0,37860.0,10200.0,0.0,45162.0,696450.0,-41482.0
451226.0,290454.0,37740.0,12493.0,10420.0,95004.0,9475.0,40212.0,7440.0,2000.0,15618.0,520856.0,-69630.0
172370.0,66750.0,26760.0,9272.0,2784.0,24864.0,20.0,12720.0,1302.0,0.0,1380.0,145852.0,26518.0
280216.0,334467.0,28000.0,9538.0,3710.0,93690.0,23024.0,43452.0,19932.0,3840.0,25992.0,585645.0,-305429.0
500800.0,177520.0,20440.0,17335.0,2100.0,168696.0,10828.0,19410.0,6540.0,1580.0,7296.0,431745.0,69055.0
652352.0,171152.0,11860.0,20998.0,2784.0,156486.0,2788.0,10440.0,4050.0,23000.0,86172.0,489730.0,162622.0
413376.0,157318.0,17680.0,12368.0,480.0,55014.0,0.0,17202.0,2856.0,0.0,3492.0,266410.0,146966.0
379480.0,120940.0,31620.0,9093.0,590.0,83130.0,150.0,27906.0,1302.0,0.0,4554.0,279285.0,100195.0
69761.0,96067.0,11860.0,0.0,780.0,54150.0,2515.0,0.0,0.0,180.0,2856.0,168408.0,-98647.0
3009942.0,382500.0,75920.0,24122.0,3652.0,190134.0,244.0,28560.0,32070.0,0.0,10962.0,748164.0,2261778.0
211800.0,108106.0,11700.0,5430.0,685.0,90240.0,0.0,11538.0,258.0,0.0,4458.0,232415.0,-20615.0
684788.0,276879.0,59360.0,7566.0,4200.0,178548.0,1272.0,43290.0,18522.0,14600.0,9408.0,613645.0,71143.0
1313000.0,339994.0,93807.0,180.0,10850.0,290760.0,10440.0,180792.0,24600.0,62000.0,49380.0,1062803.0,250197.0
617400.0,346000.0,71220.0,420.0,1550.0,204168.0,583.0,19938.0,5178.0,16940.0,22878.0,688875.0,-71475.0
717000.0,238797.0,19600.0,0.0,2600.0,222396.0,67000.0,16752.0,12300.0,0.0,172188.0,751633.0,-34633.0
1037332.0,352374.0,103420.0,0.0,4408.0,224220.0,18000.0,31422.0,25314.0,14720.0,18288.0,792166.0,245166.0
187680.0,219251.0,30080.0,624.0,1325.0,63726.0,5400.0,29814.0,5136.0,0.0,8364.0,363720.0,-176040.0
115982.0,64549.0,4160.0,0.0,470.0,147990.0,0.0,2274.0,1200.0,0.0,5820.0,226463.0,-110481.0
297854.0,174278.0,8620.0,910.0,450.0,144498.0,2667.0,6414.0,3000.0,705.0,20400.0,361942.0,-64088.0
518796.0,120673.0,18310.0,0.0,1200.0,85716.0,3900.0,9864.0,2640.0,0.0,12102.0,254405.0,264391.0
197890.0,195421.0,61240.0,0.0,2840.0,56682.0,0.0,44190.0,2118.0,0.0,16890.0,379381.0,-181491.0
1135134.0,492206.0,84300.0,0.0,5063.0,306636.0,1000.0,78270.0,19200.0,28900.0,53640.0,1069215.0,65919.0
1156994.0,518887.0,96100.0,0.0,19950.0,296676.0,1472.0,35466.0,59268.0,125000.0,29382.0,1182201.0,-25207.0
215836.0,155187.0,40960.0,2990.0,800.0,38922.0,0.0,8664.0,4560.0,0.0,8232.0,260315.0,-44479.0
219036.0,132163.0,13760.0,2896.0,2150.0,144600.0,736.0,7368.0,1800.0,0.0,6348.0,311821.0,-92785.0
726134.0,336130.0,72320.0,724.0,920.0,58368.0,0.0,30858.0,22536.0,0.0,31410.0,553266.0,172868.0
269888.0,142538.0,15540.0,0.0,2784.0,71844.0,9.0,672.0,1320.0,0.0,9096.0,243803.0,26085.0
768962.0,256120.0,45000.0,0.0,800.0,210468.0,6000.0,12600.0,10440.0,0.0,27234.0,568662.0,200300.0
378920.0,332972.0,124400.0,208.0,3350.0,112920.0,1680.0,28728.0,5880.0,0.0,24384.0,634522.0,-255602.0
324828.0,126836.0,35060.0,0.0,3400.0,71574.0,6000.0,8712.0,1200.0,0.0,9726.0,262508.0,62320.0
576190.0,308483.0,65100.0,120.0,3550.0,171942.0,19800.0,71094.0,9894.0,0.0,33582.0,683565.0,-107375.0
358932.0,167180.0,27959.0,1645.0,2969.0,104460.0,0.0,12972.0,13998.0,8350.0,25332.0,364865.0,-5933.0
145360.0,129640.0,10120.0,3672.0,425.0,63810.0,590.0,1584.0,1428.0,260.0,5988.0,217517.0,-72157.0
205360.0,152934.0,18570.0,11268.0,400.0,77148.0,7010.0,14580.0,0.0,0.0,25818.0,307728.0,-102368.0
313106.0,287451.0,37150.0,6516.0,5240.0,96252.0,4732.0,44784.0,8940.0,22300.0,34050.0,547415.0,-234309.0
479138.0,260881.0,49460.0,0.0,3880.0,146844.0,58.0,25272.0,10680.0,840.0,23916.0,521831.0,-42693.0
365100.0,218853.0,27990.0,570.0,3750.0,72720.0,76575.0,55134.0,7200.0,16672.0,25068.0,504532.0,-139432.0
837861.0,433843.0,66120.0,1851.0,15390.0,310170.0,7997.0,125184.0,14802.0,0.0,66708.0,1042065.0,-204204.0
900696.0,344270.0,77625.0,2322.0,16830.0,257220.0,13800.0,125076.0,26256.0,43100.0,80502.0,987001.0,-86305.0
803918.0,322955.0,44395.0,7306.0,19330.0,255852.0,0.0,94134.0,14400.0,0.0,66306.0,824678.0,-20760.0
179566.0,153981.0,23576.0,4490.0,2590.0,75090.0,2150.0,28830.0,3360.0,26599.0,20004.0,340670.0,-161104.0
461913.0,288978.0,50470.0,4378.0,2270.0,111342.0,36.0,15894.0,2598.0,1700.0,32418.0,510084.0,-48171.0
1226086.0,413565.0,134640.0,6120.0,16874.0,158790.0,10610.0,59382.0,32220.0,0.0,87438.0,919639.0,306447.0
633778.0,365394.0,43200.0,12610.0,3630.0,125982.0,451.0,9720.0,11700.0,700.0,28356.0,601743.0,32035.0
422000.0,204835.0,17905.0,0.0,5319.0,79620.0,0.0,18444.0,9000.0,57175.0,38760.0,431058.0,-9058.0
451374.0,315812.0,71630.0,1850.0,2600.0,97914.0,880.0,40668.0,4218.0,2800.0,26850.0,565222.0,-113848.0
176508.0,191231.0,28480.0,10810.0,3760.0,85578.0,5930.0,2694.0,1860.0,220.0,11334.0,341897.0,-165389.0
530400.0,266674.0,59450.0,720.0,2100.0,87618.0,1326.0,46170.0,15018.0,41000.0,37860.0,557936.0,-27536.0
133127.0,102489.0,15480.0,0.0,100.0,88602.0,8250.0,18528.0,522.0,0.0,1944.0,235915.0,-102788.0
481572.0,298792.0,43335.0,0.0,5900.0,155190.0,1200.0,44610.0,14478.0,56000.0,22584.0,642089.0,-160517.0
424768.0,246746.0,20240.0,7240.0,4640.0,90258.0,2018.0,3942.0,3120.0,2450.0,27144.0,407798.0,16970.0
530900.0,343994.0,42185.0,690.0,2784.0,50520.0,2683.0,5100.0,3276.0,18200.0,18672.0,488104.0,42796.0
270910.0,144834.0,55475.0,4840.0,800.0,62484.0,38087.0,21528.0,912.0,0.0,21564.0,350524.0,-79614.0
264410.0,268081.0,46570.0,4095.0,2784.0,101460.0,4170.0,19176.0,3120.0,5250.0,23892.0,478598.0,-214188.0
462950.0,218577.0,28100.0,0.0,2600.0,110880.0,119950.0,15822.0,26112.0,0.0,14784.0,536825.0,-73875.0
163898.0,115417.0,23010.0,0.0,3100.0,58908.0,1719.0,5292.0,1968.0,14600.0,8814.0,232828.0,-68930.0
489832.0,257261.0,45400.0,11765.0,7405.0,245130.0,23098.0,22902.0,12102.0,16300.0,25350.0,666713.0,-176881.0
510492.0,234899.0,40020.0,0.0,10530.0,300372.0,50.0,25422.0,20586.0,20500.0,33042.0,685421.0,-174929.0
406600.0,227669.0,29600.0,0.0,3260.0,178650.0,3972.0,11856.0,7218.0,300.0,14004.0,476529.0,-69929.0
220130.0,158895.0,23008.0,0.0,1290.0,75960.0,65.0,23874.0,3636.0,13710.0,9894.0,310332.0,-90202.0
242880.0,264522.0,20360.0,8561.0,2190.0,56922.0,25.0,7020.0,3510.0,560.0,16764.0,380434.0,-137554.0
468000.0,280385.0,51900.0,0.0,5515.0,173046.0,7520.0,26556.0,12204.0,0.0,35730.0,592856.0,-124856.0
637400.0,346210.0,86060.0,0.0,9870.0,212034.0,50.0,34578.0,21498.0,41600.0,49866.0,801766.0,-164366.0
327472.0,199728.0,26330.0,0.0,5300.0,96192.0,0.0,13920.0,5058.0,630.0,18678.0,365836.0,-38364.0
